G_loss,D_loss
0.7541088461875916,1.344045877456665
0.7610098123550415,1.400653600692749
0.7403811812400818,1.3764901161193848
0.7083449363708496,1.3744908571243286
0.7467617988586426,1.4121947288513184
0.795871913433075,1.4005022048950195
0.7305861711502075,1.3545920848846436
0.7445976138114929,1.3888825178146362
0.7750627398490906,1.3742954730987549
0.7308523654937744,1.3928449153900146
0.7911766171455383,1.3202602863311768
0.7444940209388733,1.3681449890136719
0.7419385313987732,1.4042387008666992
0.7388424277305603,1.358292579650879
0.7863296866416931,1.3638702630996704
0.7698550820350647,1.34159255027771
0.7516540884971619,1.3650238513946533
0.7387748956680298,1.3349549770355225
0.7360647320747375,1.3438819646835327
0.8706315159797668,1.2852168083190918
0.8005430102348328,1.3073906898498535
0.8711280226707458,1.3627229928970337
0.8706013560295105,1.2813421487808228
0.8085630536079407,1.3096235990524292
0.8535389304161072,1.2931698560714722
0.820785641670227,1.3100512027740479
0.8207010626792908,1.2810320854187012
0.8403356671333313,1.271843671798706
0.8227874636650085,1.3057855367660522
0.8370515704154968,1.3351503610610962
0.8643051981925964,1.281808853149414
0.7065573334693909,1.3395965099334717
0.8347128033638,1.3166110515594482
0.7266184091567993,1.3114250898361206
0.8198888897895813,1.3209385871887207
0.7707467079162598,1.3749631643295288
0.8859621286392212,1.240577220916748
0.7736784219741821,1.3246477842330933
0.9621328711509705,1.3119734525680542
0.8571778535842896,1.319209098815918
0.8278018832206726,1.3212387561798096
0.9859215021133423,1.2129125595092773
0.7877522706985474,1.2476146221160889
0.8779401779174805,1.3080869913101196
0.8526743054389954,1.4420857429504395
0.824170708656311,1.3974268436431885
0.8620390295982361,1.3892521858215332
0.7182807326316833,1.43312406539917
0.9203212857246399,1.2938053607940674
0.9223049283027649,1.21763277053833
