G_loss,D_loss
1.0168012380599976,1.4412553310394287
1.0320930480957031,1.2035683393478394
1.168995976448059,1.1968265771865845
0.9834275245666504,1.3501267433166504
0.9303686022758484,1.3491456508636475
0.9710213541984558,1.3895012140274048
0.8325039148330688,1.4026603698730469
0.8517012000083923,1.360253095626831
0.804520308971405,1.4055852890014648
0.9880364537239075,1.2053945064544678
0.829907238483429,1.536515712738037
0.905242919921875,1.3138551712036133
0.8157371878623962,1.311645269393921
0.9211034178733826,1.2967331409454346
0.7802790999412537,1.4131972789764404
0.8763536810874939,1.5070173740386963
0.8173865675926208,1.4037055969238281
0.9889823198318481,1.3655929565429688
0.8920437097549438,1.2847914695739746
0.8171375393867493,1.4226208925247192
