G_loss,D_loss
1.1491492441359987,0.933487680871436
1.3662621259689331,0.7596052981437521
1.4040117497139788,0.7752641365883198
1.44770857679083,0.7549407061110152
1.5196804362408658,0.7136114574493246
1.5845903447333802,0.7059360805978167
1.6347049936335138,0.6718796065513124
1.6880746970785425,0.6632042666699024
1.7241638924213165,0.6466103749072298
1.7574435141492397,0.6447495551819497
1.7802579561446576,0.6360015065112012
1.8124483795876198,0.6327912296386475
1.8414077981989434,0.6182588588684164
1.8555087812403415,0.626490813620547
1.8781441836915118,0.6211054710631675
1.891730507637592,0.6182676778194752
1.9048751818372849,0.6153371382266917
1.9166189163289171,0.610565108441292
1.9281179527018932,0.623591012396711
1.9453867501400888,0.6215178414862207
