G_loss,D_loss
1.0674080848693848,1.0390148162841797
1.5014588832855225,0.8496430516242981
1.8171666860580444,0.777381181716919
0.959624171257019,0.8621465563774109
1.9678802490234375,0.9511938095092773
1.5901765823364258,0.7593434453010559
1.3391144275665283,0.7393890023231506
1.2092719078063965,0.768979012966156
1.6389391422271729,0.6630465388298035
1.4581632614135742,0.7414224743843079
1.4237737655639648,0.8231805562973022
1.6257102489471436,0.6611687541007996
1.3224472999572754,0.7901184558868408
1.866904616355896,0.7842830419540405
1.8058269023895264,0.7509616017341614
1.4017715454101562,0.7220728993415833
1.1901891231536865,0.8249277472496033
1.9892444610595703,0.6825896501541138
1.44497811794281,0.6824497580528259
2.5637030601501465,0.937070369720459
1.2220332622528076,0.6948814392089844
1.4848535060882568,0.667751133441925
2.2803664207458496,0.9055750966072083
1.0035279989242554,0.802571177482605
1.186712384223938,0.7387223243713379
1.9285199642181396,0.6966373324394226
1.3448092937469482,0.7749093770980835
1.9004024267196655,0.8248463273048401
1.8340671062469482,0.747265100479126
1.9977668523788452,0.5304868817329407
0.9518414735794067,0.7658553123474121
1.384000301361084,0.7182317972183228
1.4075677394866943,0.6123494505882263
1.3463038206100464,0.7178103923797607
1.0042591094970703,0.7633519768714905
